date,V,MA
2017-10-23,107.52999877929688,139.79710388183594
2017-10-24,108.41000366210938,140.02760314941406
2017-10-25,109.48999786376952,140.4501953125
2017-10-26,109.8000030517578,140.7863006591797
2017-10-27,109.70999908447266,142.63987731933594
2017-10-30,110.04000091552734,143.05287170410156
2017-10-31,109.9800033569336,142.87998962402344
2017-11-01,111.06999969482422,142.9952850341797
2017-11-02,110.9800033569336,142.3805694580078
2017-11-03,111.36000061035156,143.37942504882812
2017-11-06,111.91999816894533,144.14773559570312
2017-11-07,112.08999633789062,144.03244018554688
2017-11-08,112.47000122070312,144.03244018554688
2017-11-09,112.13999938964844,143.37942504882812
2017-11-10,111.87999725341795,143.61952209472656
2017-11-13,111.4000015258789,143.76358032226562
2017-11-14,111.9800033569336,144.01327514648438
2017-11-15,110.25,142.45745849609375
2017-11-16,111.0199966430664,144.3782196044922
2017-11-17,109.81999969482422,143.12010192871094
2017-11-20,109.9499969482422,143.63873291015625
2017-11-21,111.4499969482422,146.47190856933594
2017-11-22,110.81999969482422,145.26181030273438
2017-11-24,111.97000122070312,146.69288635253906
2017-11-27,112.37999725341795,146.9137420654297
2017-11-28,113.36000061035156,148.08543395996094
2017-11-29,109.86000061035156,142.47665405273438
2017-11-30,112.58999633789062,144.5126953125
2017-12-01,110.7300033569336,143.76358032226562
2017-12-04,107.43000030517578,137.75137329101562
2017-12-05,108.58000183105467,139.38412475585938
2017-12-06,109.73999786376952,141.58346557617188
2017-12-07,111.4000015258789,143.53309631347656
2017-12-08,112.5999984741211,143.95567321777344
2017-12-11,112.37000274658205,144.90646362304688
2017-12-12,113.45999908447266,146.46231079101562
2017-12-13,113.30999755859376,145.68441772460938
2017-12-14,112.91999816894533,145.91493225097656
2017-12-15,113.81999969482422,147.32672119140625
2017-12-18,113.5500030517578,147.0577850341797
2017-12-19,112.13999938964844,145.67478942871094
2017-12-20,112.12000274658205,145.45387268066406
2017-12-21,112.41000366210938,144.57032775878906
2017-12-22,112.69000244140624,144.87767028808594
2017-12-26,112.98999786376952,145.2906494140625
2017-12-27,114.0199966430664,145.4058837890625
2017-12-28,114.3499984741211,145.76119995117188
2017-12-29,114.0199966430664,145.36746215820312
2018-01-02,114.51000213623048,145.89569091796875
2018-01-03,115.6500015258789,147.73008728027344
2018-01-04,116.08000183105467,149.6412811279297
2018-01-05,118.86000061035156,152.74337768554688
2018-01-08,119.33999633789062,153.2051544189453
2018-01-09,119.11000061035156,153.4263916015625
2018-01-10,118.9800033569336,153.77267456054688
2018-01-11,119.83999633789062,154.79232788085938
2018-01-12,120.08999633789062,156.1486053466797
2018-01-16,120.38999938964844,156.1100616455078
2018-01-17,121.9800033569336,158.0628204345703
2018-01-18,123.11000061035156,159.17864990234375
2018-01-19,122.6999969482422,160.47726440429688
2018-01-22,124.33000183105467,161.87208557128906
2018-01-23,124.6500015258789,160.8235626220703
2018-01-24,124.5500030517578,160.650390625
2018-01-25,125.22000122070312,162.17027282714844
2018-01-26,126.31999969482422,163.85357666015625
2018-01-29,124.83999633789062,162.1317596435547
2018-01-30,123.5500030517578,160.8235626220703
2018-01-31,124.2300033569336,162.5646514892578
2018-02-01,125.72000122070312,166.34495544433594
2018-02-02,120.91000366210938,164.0555877685547
2018-02-05,116.2699966430664,158.322509765625
